Index;Arithmancy;Astronomy;Herbology;Defense Against the Dark Arts;Divination;Muggle Studies;Ancient Runes;History of Magic;Transfiguration;Potions;Care of Magical Creatures;Charms;Flying;;;;;;;;;;;
590;0,144828295;-1,44971546;0,633446847;1,44971546;-0,027213692;1,862218513;0,839476782;0,129821412;0,465178567;-0,275805997;-0,705431357;1,368909896;-0,378024399;;;;;;;;;;;
592;0,770649039;-0,667384088;-0,885501047;0,667384088;-1,952823229;-0,655349741;-0,565945081;-0,518384879;0,878926002;0,816420491;-0,849897274;-0,98795774;-0,430523511;;;;;;;;;;;
593;1,420788622;0,28639402;0,612135299;-0,28639402;0,520805097;-0,993744425;-0,916428627;0,25809372;0,93473739;-0,768061268;0,653707817;-0,040710346;-0,783997065;;;;;;;;;;;
594;0,429226926;-0,91625549;1,081816231;0,91625549;0,440013695;1,66184542;0,772143672;0,514287938;0,351868384;-0,305245349;-0,490804955;1,43104336;-0,372907526;;;;;;;;;;;
595;-0,636728852;-1,192348011;1,584163399;1,192348011;0,404728293;1,005620064;0,728153364;0,190360047;0,081024197;-0,59902604;-1,212824684;1,675600837;0,361261344;;;;;;;;;;;
596;1,146932147;0,845375563;1,521295577;-0,845375563;0,203723178;-0,894930829;-1,358201539;0,128462495;0,675271093;-1,581566362;1,312632933;-0,177181817;-0,317031278;;;;;;;;;;;
597;-0,686804095;0,327983124;-1,391904494;-0,327983124;0,213213734;-1,278496534;1,065833988;-2,018834584;-1,891950529;-0,636460711;-0,64887039;-1,027916126;2,066100933;;;;;;;;;;;
598;0,712906773;-1,221260105;0,47039784;1,221260105;0,564120969;1,453309589;1,107872632;0,315600989;0,30414641;-0,051791026;0,280816539;1,362649434;-0,422643527;;;;;;;;;;;
601;-0,117946935;-1,509264406;0,503910403;1,509264406;-0,105571618;1,361494544;0,776968318;0,681371331;0,320221006;0,483936355;-1,381028187;1,35943897;-0,47391459;;;;;;;;;;;
602;0,781131297;-1,271957624;-1,350345956;1,271957624;-1,901963581;-0,536567691;-1,216107545;0,457633392;0,505220573;0,318509581;0,498698576;-0,797278247;-1,455433078;;;;;;;;;;;
603;-0,744246869;0,761608329;-1,436122588;-0,761608329;0,568987921;-0,147636225;0,434193968;-1,405685134;-1,561608168;-1,138627352;-0,38622667;-0,941458929;1,105459285;;;;;;;;;;;
604;-0,11902511;-1,500705951;0,616539108;1,500705951;-0,186363021;1,405471262;0,681560366;0,50027638;0,305938969;0,137875876;-1,615574637;1,32312351;-0,39081658;;;;;;;;;;;
605;-1,014269831;-1,005430448;0,742415631;1,005430448;0,342431308;1,584387457;0,789811084;-0,142023503;0,402536657;-0,187424625;-1,112557649;1,350473342;0,14788776;;;;;;;;;;;
606;-0,167722686;-0,638056438;1,154581253;0,638056438;0,683117944;1,752347868;1,040053986;0,027288409;0,334767438;-0,303377938;1,351212002;1,443036224;0,153618657;;;;;;;;;;;
607;1,309257398;-1,04476242;1,146826598;1,04476242;0,370172934;0,932940373;0,98483327;0,462111945;-0,370721767;-0,693406825;1,845133709;1,266132934;-0,034170565;;;;;;;;;;;
608;0,349142475;-1,049729461;-1,452861214;1,049729461;-2,086907755;-0,617502096;-1,143952527;0,49025285;0,777213526;1,184677538;0,151930416;-0,933607461;-1,33856371;;;;;;;;;;;
609;0,392089783;0,992286432;0,994844477;-0,992286432;0,732030811;-0,631161072;-0,439374736;0,310667449;0,295910129;-0,29327686;-0,299970763;0,02312793;0,052918606;;;;;;;;;;;
610;-1,012772366;-1,206463962;0,584649853;1,206463962;0,211996996;1,339259513;1,082697397;0,477367291;0,500792211;1,119164369;-2,138140548;1,480406665;-0,023629807;;;;;;;;;;;
611;0,38574053;-1,223530455;0,644008815;1,223530455;0,243388836;0,737073503;0,824686599;1,498019857;0,176957736;1,24043005;-0,295136121;1,402208361;-0,684525063;;;;;;;;;;;
612;-0,109980419;-1,21662695;-1,214435718;1,21662695;-1,399937488;-0,63537907;-0,831666148;0,716053975;0,294816402;0,946113334;1,660040364;-0,416439354;-1,112909631;;;;;;;;;;;
613;1,083080222;0,857375684;0,933361794;-0,857375684;0,441960475;-1,12048746;-1,556906574;0,208527125;1,152807105;-1,143002822;0,815364395;-0,311906368;-0,786453164;;;;;;;;;;;
614;-0,029716273;1,17971978;-0,893036887;-1,17971978;0,607436842;-0,362801674;1,400710921;-1,781944627;-1,603546718;-0,34163254;1,552393343;-0,945318087;1,973997228;;;;;;;;;;;
615;0,67061835;1,072083783;-1,139756883;-1,072083783;0,39183087;-0,221076526;1,123045168;-1,77852261;-1,993688544;-1,195092715;-2,056981227;-1,197831735;1,675683559;;;;;;;;;;;
616;1,049656794;-1,088329559;0,209671259;1,088329559;0,456804679;1,563549249;1,06008316;0,390740861;0,327124111;0,070183275;-1,046682627;1,149010741;-0,632844651;;;;;;;;;;;
619;-0,665599985;0,695663125;0,918079135;-0,695663125;0,168194428;0,384309184;-0,947425581;1,038142653;-0,463192837;-0,786576149;0,051653376;0,160245819;-0,305876496;;;;;;;;;;;
620;0,955316473;-0,74422022;-1,524672071;0,74422022;-2,183030056;-0,177537695;-0,605212614;0,19539322;0,389268309;1,178015824;1,242623821;-1,145649458;-0,985192493;;;;;;;;;;;
622;-0,091411848;1,034467933;-0,941022729;-1,034467933;0,612547141;-0,774214008;1,108930452;-1,976511316;-1,883262123;-1,052293796;0,030769456;-1,046187662;2,055457838;;;;;;;;;;;
623;-0,524718439;1,253907327;0,889535197;-1,253907327;0,378933448;-0,704360472;-0,609886233;-0,213856727;0,409445768;-0,176238153;-0,707608565;-0,296078245;0,49348133;;;;;;;;;;;
624;-2,430812211;0,84691275;-1,223380771;-0,84691275;0,725947121;-0,658379662;0,94040497;-1,594305723;-1,542858526;0,107709296;-2,607155127;-0,680995941;2,036013723;;;;;;;;;;;
625;0,028445283;1,082311154;-1,151087601;-1,082311154;0,45266777;-0,141269795;1,278574267;-1,878070891;-2,250738529;-1,133015231;-0,196796094;-1,118924421;1,99599978;;;;;;;;;;;
626;-1,209419524;1,37087494;0,855854292;-1,37087494;0,155053658;-0,160357646;-1,093416593;0,443035386;0,058844491;-0,283687654;0,455480446;-0,297649904;0,134072204;;;;;;;;;;;
627;0,113681014;0,629508595;1,044151878;-0,629508595;0,618874179;-0,569458155;-1,158511751;0,510779393;0,450341851;-1,078830097;0,203181944;0,142212138;-0,463271495;;;;;;;;;;;
628;1,077150259;0,78286188;-1,400419879;-0,78286188;0,205669958;-0,21986982;0,808709848;-1,699289931;-1,997877947;-1,637957847;1,419250419;-1,302054031;1,254667288;;;;;;;;;;;
631;-1,049849609;-1,114241188;0,672018622;1,114241188;0,181335199;1,385944194;0,762884382;0,25125776;0,491567163;0,441601325;-2,663014391;1,370346126;-0,031407454;;;;;;;;;;;
632;0,153274;-1,135995686;0,356758083;1,135995686;0,083266117;1,219898117;1,315656701;0,647485316;0,173752969;1,222221425;1,136023268;1,216881159;-0,156361481;;;;;;;;;;;
633;1,176102774;0,938963718;0,547586421;-0,938963718;0,690905067;-1,083838936;-0,987406822;0,361484729;1,064551359;-0,240945451;-1,523106503;-0,290424368;-0,725869393;;;;;;;;;;;
634;-0,425466432;-1,240625358;1,270856852;1,240625358;0,343404698;0,680590784;0,842907063;0,169206789;-0,173600201;-0,439033056;0,994797627;1,490887049;0,430032111;;;;;;;;;;;
635;0,293257066;-1,421112462;0,534399121;1,421112462;0,312742901;1,712072172;1,096500763;0,516082999;0,291877871;0,185837409;-1,064175134;1,504336629;-0,45743826;;;;;;;;;;;
636;0,474689975;-1,316596123;0,933620197;1,316596123;0,2166206;1,196029063;0,877424525;0,903568636;-0,078882643;0,074097561;-0,022294895;1,475679168;-0,361241057;;;;;;;;;;;
640;1,300572098;0,810745158;0,274309213;-0,810745158;1,056899854;-1,130150831;-1,261265821;0,366635751;1,276124965;-0,679047588;0,938314685;-0,240952947;-1,157324085;;;;;;;;;;;
641;-0,42121363;-1,292207568;-1,27324671;1,292207568;-2,029234375;-0,658113273;-1,109827305;0,643549164;0,600783822;1,274820663;1,728963405;-0,633190638;-1,154151624;;;;;;;;;;;
642;-1,470038404;-1,158460682;-1,305918936;1,158460682;-2,42978452;-0,71945729;-1,032786493;0,365723474;1,192993838;2,384981605;0,324438186;-0,737103383;-0,807022991;;;;;;;;;;;
643;0,028265587;-1,139618629;1,393567276;1,139618629;0,267723596;0,951456096;0,588765889;0,482891107;0,106734468;-0,480388294;-0,366890383;1,482550768;-0,019740984;;;;;;;;;;;
645;-0,001504025;-0,922978262;-1,270941519;0,922978262;-1,655209118;-0,696198627;-0,746538652;0,36702117;0,70879395;1,4290048;1,345453216;-0,705271875;-0,943131801;;;;;;;;;;;
646;-0,187189736;1,293797221;0,619563858;-1,293797221;0,038003464;-0,793131543;-0,797546121;-0,417610224;0,723335696;-0,084373037;0,351481321;-0,627119094;0,317256241;;;;;;;;;;;
647;0,355791222;0,621372703;0,587593992;-0,621372703;0,62885143;-0,66926039;-0,464976184;0,33248856;0,464682828;-0,089141151;1,348872625;0,031946749;-0,218377976;;;;;;;;;;;
648;1,417074907;0,306790996;0,959637856;-0,306790996;-0,172005512;-0,728442652;-0,390574115;0,191040197;0,485435014;-0,246741062;0,486807937;-0,101787691;-0,135586978;;;;;;;;;;;
649;0,008439145;-0,926165742;-1,017904838;0,926165742;-2,104915478;-0,779563081;-0,873732551;0,338087992;0,60146679;1,356657632;1,270572853;-0,823269236;-0,765780999;;;;;;;;;;;
652;1,526150288;0,849619313;0,691090247;-0,849619313;1,458910084;-1,567224828;-0,691886042;-0,61848232;1,37898029;-1,089955714;-0,567195172;-0,113284362;-0,311607393;;;;;;;;;;;
653;-0,146398778;-1,025705544;-0,983577102;1,025705544;-1,477322024;-0,313715001;-0,334522481;0,327169771;-0,043938562;0,896922463;0,38690646;-0,421414948;-0,499703627;;;;;;;;;;;
655;-0,349155595;0,864990355;0,787857621;-0,864990355;0,05260432;-0,232758972;-0,90627844;0,542414004;0,112840403;-0,322881057;-0,310657735;-0,159206177;-0,136917365;;;;;;;;;;;
656;0,687449861;-1,428239033;0,955413643;1,428239033;0,113197871;1,02447844;0,853370128;0,659685547;0,30389316;0,123351761;1,076846181;1,440842047;-0,38559737;;;;;;;;;;;
657;-0,230137044;0,578703325;-1,488117851;-0,578703325;0,316393115;-0,849429056;0,500405513;-1,760505695;-1,970910206;-1,513198749;1,001194269;-1,197885223;1,468040872;;;;;;;;;;;
658;0,89745441;1,209309849;-1,182710952;-1,209309849;0,299115436;-0,167447605;1,317369593;-1,566902558;-1,99375624;-0,640996017;-0,906626666;-1,26084947;1,65439737;;;;;;;;;;;
659;-1,899152092;0,933528449;1,202775753;-0,933528449;-0,00312228;0,001398128;-1,147347243;0,492729363;-0,254428737;-0,705777804;0,509517421;0,053540279;0,346524751;;;;;;;;;;;
660;-1,570368586;-1,51378467;-0,850922589;1,51378467;-1,912914223;-0,663300825;-1,310325271;0,066795124;1,051077488;0,797488898;-0,413770713;-0,30380225;-0,796891584;;;;;;;;;;;
662;-1,771807633;-1,293947584;-1,36839419;1,293947584;-1,78053313;-0,626414359;-1,035879421;0,845704041;0,82454413;2,117075252;1,464661459;-0,359611521;-1,052939885;;;;;;;;;;;
663;0,804911048;-0,788041299;1,280327455;0,788041299;0,971728195;1,421017114;1,136840417;0,335883443;0,653749786;-0,104394117;0,829408049;1,618519217;-0,224415885;;;;;;;;;;;
665;-0,508006725;0,855171746;1,17760785;-0,855171746;0,194475969;0,00241181;-1,705762887;0,040098845;0,074204578;-2,364394674;1,588549884;-0,14177339;-0,236389367;;;;;;;;;;;
666;-0,17748616;-1,260760654;-0,759039613;1,260760654;-1,744761034;-0,738206671;-0,911173964;0,230936586;0,396006207;0,505296357;-1,504017488;-0,451756736;-0,705094891;;;;;;;;;;;
667;-2,008287371;1,457751552;0,794832061;-1,457751552;0,701125666;-0,263578711;-1,275779648;0,886966114;0,129179844;-0,002412011;1,455677636;-0,037737736;-0,083292541;;;;;;;;;;;
669;0,093614978;0,908628459;0,83922501;-0,908628459;-0,073206388;-0,462904569;-0,995375549;0,072917524;0,375390179;-0,666147686;-0,21985778;-0,361543945;-0,043483273;;;;;;;;;;;
670;-0,690158418;0,938444843;-1,584166711;-0,938444843;0,297898698;0,190978796;0,626623473;-1,310914203;-1,969772431;-0,938389662;-0,4131644;-1,127459862;1,236962909;;;;;;;;;;;
671;0,259594044;1,300582263;-0,854748381;-1,300582263;0,207373392;-1,257086365;1,362400234;-2,016544146;-1,713788379;-0,080203372;-0,377362607;-1,343169823;2,373010947;;;;;;;;;;;
672;0,236113786;-0,748119719;-1,213969977;0,748119719;-2,337799128;-0,269632454;-0,426198844;-0,024501228;0,449375002;1,531211403;0,351443324;-1,025213236;-0,479031462;;;;;;;;;;;
673;0,711828598;-1,211981083;0,605232904;1,211981083;0,322233458;1,791467462;0,685905207;0,787404841;0,501737068;-0,057593802;-0,866247455;1,393234767;-0,902810845;;;;;;;;;;;
675;-2,465433611;-0,665491222;1,267950949;0,665491222;0,528348872;1,260054681;0,557933381;0,89647306;1,07620367;1,620977661;0,474391242;1,759655592;0,004103642;;;;;;;;;;;
676;-0,034807656;0,77466314;0,668687696;-0,77466314;0,294248484;-0,479836717;-1,151782196;1,101850096;0,423127801;-0,000273853;0,864585221;-0,052032894;-0,737331188;;;;;;;;;;;
677;-0,572996724;0,951889976;-1,285030753;-0,951889976;0,333184099;-0,816886549;0,780838024;-1,815590572;-2,071618685;-1,032341858;-1,800423145;-1,230379081;1,903282049;;;;;;;;;;;
678;-0,305788996;-1,037682122;0,544404149;1,037682122;0,474569053;1,428944308;0,806190699;0,40759415;0,671142454;0,429654081;-0,06935655;1,369733851;-0,402994737;;;;;;;;;;;
679;-0,876982202;1,152481038;0,456908892;-1,152481038;0,719620084;-0,312883973;-1,057100857;0,653829545;0,315616728;-0,179282114;-1,030947554;-0,120455271;-0,368404678;;;;;;;;;;;
680;0,422697976;-1,019931109;-1,301163789;1,019931109;-2,677512374;-0,601425968;-1,214471712;0,224233686;0,839294994;1,189820054;-1,028725294;-1,167560506;-1,115161055;;;;;;;;;;;
681;0,550401827;-0,933040507;-1,085073705;0,933040507;-2,017310342;-0,28876317;-0,50437152;0,05554739;0,177617367;0,776730167;-1,468837717;-0,829858597;-0,606441588;;;;;;;;;;;
682;0,137281069;-1,117044825;0,346064931;1,117044825;0,476272487;1,712501803;0,958550817;0,610906951;0,576740534;0,527034405;0,24663466;1,380953973;-0,649116305;;;;;;;;;;;
683;-0,217258841;0,9340118;1,155512559;-0,9340118;0,405945031;-0,187515452;-1,347223131;0,654358053;0,131825808;-1,271307072;1,413452215;0,007781206;-0,392044629;;;;;;;;;;;
684;-1,530416209;-1,345057889;0,505198861;1,345057889;0,155053658;1,854763256;1,16694478;0,409543633;1,151010328;1,667631662;0,188679478;1,680854117;-0,205074107;;;;;;;;;;;
685;-0,392102903;-1,181623652;-0,421438269;1,181623652;-2,001006053;-0,631678368;-0,779253352;-0,165925335;0,307696546;0,312864842;-0,726334326;-0,479532202;-0,215307852;;;;;;;;;;;
686;0,611198922;-0,929908965;-1,10628708;0,929908965;-2,111485863;-0,759925454;-1,01665794;-0,112325238;1,018655761;0,864791431;0,918976027;-0,986593207;-0,941289727;;;;;;;;;;;
687;-0,566587572;1,117433364;0,781986022;-1,117433364;0,813795604;-0,00920558;-0,947779732;0,674672945;-0,088053362;-0,832913214;-1,60346592;0,043764353;-0,257368544;;;;;;;;;;;
688;-1,671896741;-0,85614479;0,254232595;0,85614479;0,481626134;1,395466355;1,490639443;0,319342581;0,846017205;2,214579;0,604561219;1,435650222;0,210825292;;;;;;;;;;;
689;1,420968317;-1,176448963;0,466949964;1,176448963;0,49209008;1,926520056;1,140831728;0,446917422;0,441952033;-0,15109008;-0,527859271;1,340734972;-0,764245937;;;;;;;;;;;
690;0,971429201;-0,934856605;0,980971292;0,934856605;0,885583145;1,793413345;1,229982363;0,054625121;0,595055528;-0,434154365;-0,943744697;1,542033692;-0,287455755;;;;;;;;;;;
691;-1,254223689;-1,06872541;0,464133496;1,06872541;0,465565192;1,721469511;1,096633423;0,726455195;1,070981685;1,745608953;0,810160504;1,633753273;-0,401357337;;;;;;;;;;;
693;0,815033914;-1,033024798;-1,325600772;1,033024798;-1,913157571;-0,543617226;-0,901277554;0,210618631;0,606245008;0,73342391;-0,035661704;-0,89559288;-1,145145928;;;;;;;;;;;
694;-0,283746306;-1,137787383;1,103291574;1,137787383;0,214430472;1,171728331;0,689992435;0,561084016;0,232518814;0,029373553;0,457439847;1,461083563;-0,114096114;;;;;;;;;;;
695;1,041211089;0,567757262;-0,996645106;-0,567757262;0,429063053;-1,108828494;1,119934825;-2,222876493;-1,755158335;-1,536680503;0,52109413;-1,100949918;1,856923184;;;;;;;;;;;
696;0,758968809;-1,124330361;0,674656034;1,124330361;0,316636463;1,678533269;0,864720077;0,188455742;0,164174662;-0,642552556;-1,449830381;1,248100391;-0,371884152;;;;;;;;;;;
698;-1,810322443;-0,819889948;1,181437945;0,819889948;0,427116272;1,568643265;0,529693931;0,588560976;0,819986684;0,68485456;0,827230222;1,655602866;-0,071728409;;;;;;;;;;;
700;-0,353528194;1,288711288;0,897049259;-1,288711288;0,258963082;-1,070907287;-0,807429381;-0,254686725;0,793546752;0,039175063;-0,630012256;-0,42849595;0,378044686;;;;;;;;;;;
701;-0,052238153;1,057028189;0,709324431;-1,057028189;0,069151956;-0,858081073;-0,811854242;-0,325980856;0,722580448;-0,226038895;0,925593711;-0,476162409;0,221263712;;;;;;;;;;;
702;-0,609295286;-0,817544211;0,911783449;0,817544211;0,372119715;1,995742205;0,853669172;0,520167067;0,824678223;0,617316026;0,186108925;1,507398008;-0,340773567;;;;;;;;;;;
703;-1,335266517;-0,73893857;1,046382093;0,73893857;0,51642484;1,651860814;0,711780333;0,040669339;0,459165559;-0,087570285;-0,960071741;1,46145457;0,203047646;;;;;;;;;;;
704;-0,091591544;-0,745898276;0,582409311;0,745898276;0,893126921;1,09167158;1,146059549;0,070507864;0,511360033;0,381812338;1,144922351;1,309312027;0,011267263;;;;;;;;;;;
705;-0,74460626;1,095582924;1,202838688;-1,095582924;0,056741229;-0,168393947;-1,36142307;0,32764146;0,097108784;-1,163370363;-0,461058382;-0,185778714;0,002773255;;;;;;;;;;;
709;-0,71345898;1,167360473;-1,810863139;-1,167360473;-0,274941546;-0,879956909;0,53200179;-1,447106996;-2,599247786;-0,609057077;-0,425411519;-1,764653351;1,803605373;;;;;;;;;;;
710;-1,174678326;-0,904242272;0,74177863;0,904242272;0,354111993;0,896324365;0,934596705;0,439350796;0,392275;1,043407553;0,229468306;1,358574045;0,197316748;;;;;;;;;;;
711;1,239176017;-1,053654475;0,931745214;1,053654475;0,647345847;1,603006655;0,88092124;0,352521575;0,038514807;-0,999419606;-0,100210369;1,387090387;-0,449865289;;;;;;;;;;;
713;1,377182429;-1,459631845;0,459114891;1,459631845;0,135099155;1,709797274;0,626734133;0,184980319;0,339571801;-1,044092553;0,038711846;1,179683704;-0,822578284;;;;;;;;;;;
714;0,824198402;-0,954114446;-1,315388119;0,954114446;-2,44803559;-0,63421054;-1,105537779;0,351059524;0,642898978;1,065128178;-0,814911543;-1,144759496;-1,175540151;;;;;;;;;;;
715;1,087033531;-1,012892653;-1,896760172;1,012892653;-2,138497446;-0,671912577;-1,312157376;0,775961586;0,934745371;1,386708928;-0,769707085;-1,182648891;-1,899986963;;;;;;;;;;;
717;0,792631831;0,711608492;0,471186176;-0,711608492;0,45461455;-0,751348543;-0,81938891;0,503308016;0,700490686;-0,117604189;-0,798610583;-0,185292763;-0,619131432;;;;;;;;;;;
718;-1,052365351;-1,129727539;0,473818732;1,129727539;0,231221456;1,349575185;0,610308894;0,385496866;0,928516928;0,797068731;-0,147956172;1,355079066;-0,379866473;;;;;;;;;;;
720;1,096677208;0,796014971;-0,822798927;-0,796014971;0,950070258;-0,272486164;1,157172891;-2,058512383;-1,799971916;-2,080737573;0,721396744;-0,823628863;1,606708118;;;;;;;;;;;
721;0,827672522;-1,214849737;1,185683688;1,214849737;0,46678193;1,464044961;1,00635129;0,858136334;0,502779153;0,233255933;-0,687333885;1,670533061;-0,534191348;;;;;;;;;;;
722;-0,264998039;-1,169317132;-1,508207937;1,169317132;-1,868868308;-0,864818677;-1,108443468;0,931694243;0,759801193;1,814774361;0,863119168;-0,699457532;-1,401910592;;;;;;;;;;;
723;-0,586354116;1,032920959;0,788736122;-1,032920959;0,57215144;-0,537943648;-0,402379257;0,821786049;0,174401029;0,710509206;-2,675240627;0,074024201;0,052406918;;;;;;;;;;;
725;-1,069196863;0,984879896;1,35630299;-0,984879896;0,335617575;-0,265755179;-1,039051277;0,476728074;-0,064453356;-0,845689119;1,240692561;0,115333463;0,22576656;;;;;;;;;;;
726;-0,597555157;-0,999064186;-0,805847687;0,999064186;-2,432461343;-0,681097304;-0,960585548;-0,748853346;1,46928949;1,125767881;0,529035283;-0,88473466;-0,346197452;;;;;;;;;;;
728;0,308052025;0,801541763;-1,166249431;-0,801541763;0,457778069;-0,582940367;0,713715721;-1,966770439;-1,84876278;-1,743772305;0,913682912;-1,150660331;1,585421928;;;;;;;;;;;
729;-0,263440675;-0,712692472;0,733107615;0,712692472;0,88412306;1,542883345;0,939714047;0,522362423;0,891055569;0,676678482;0,318480931;1,500977079;-0,425406638;;;;;;;;;;;
730;0,365195305;-0,654566643;0,88378793;0,654566643;1,095105426;1,462838155;1,371993171;0,226019541;0,550039906;0,339462972;-1,397946052;1,517565426;-0,060982977;;;;;;;;;;;
731;0,690324994;-1,119952642;0,937161856;1,119952642;0,319799982;1,487917386;1,116395403;0,944774473;0,670789607;0,931434139;-0,337437478;1,546587066;-0,575433341;;;;;;;;;;;
732;0,469658492;-0,836057932;-0,901007294;0,836057932;-1,904397057;-0,248859505;-0,355033916;-0,105601778;0,091214624;0,658144556;0,569433917;-0,766007803;-0,353668085;;;;;;;;;;;
733;1,158971769;0,72408192;0,363564222;-0,72408192;0,316636463;-0,484563943;-0,424102898;-0,224913145;0,499152089;-0,569501469;0,279772391;-0,364656536;-0,180410782;;;;;;;;;;;
734;-1,188335211;-1,325664623;-1,056211267;1,325664623;-1,470021596;-0,504243555;-0,865434482;0,609079717;0,396523788;1,113412271;-1,113287657;-0,213858041;-0,852153807;;;;;;;;;;;
